Name,Latitude,Longitude
FR23188,47.2225,-1.5375000000000003
DENW058,50.876121,6.873789
LU0109A,49.61156999947028,6.118470000000001
DEBY006,48.364588999999995,10.895029
DEBY052,48.39707899999999,10.008293000000002
FR14033,48.295002,4.050278
DENI043,52.49855,7.31747
FR08713,42.684025,2.903453
DEHE030,50.804258000000004,8.769324
DESN075,50.486138,12.138054
IT2143A,40.961389999999994,17.28417
PL0681A,53.82845499948877,22.34845
NL00722,52.09249999947979,6.6058390000000005
ES1578A,"43,3825000000","-3,2205600000"
DEHH059,53.507929999999995,9.990569
DEST029,51.803534,11.738962
BETB011,50.85803059367457,4.2883363663059
NL00641,52.2030559994803,4.988614
FR22054,49.18742,6.910867
AT60142,47.37555555502066,15.074500000000006
FR34042,48.43931,1.468774
DEBW052,47.664361,9.169289
DEHH072,53.535958,9.84408
GB0566A,51.522289999477245,-0.12588899999999997
CZ0CPRA,49.01608657836913,14.000444412231447
RO0071A,44.34888899946328,26.033614
GB1059A,52.9693769994841,-1.188851
DEBW125,49.003710000000005,8.52628
DEHH016,53.529019999999996,10.081685
ES1765A,39.68472222,-0.27888888
CZ0LFRT,50.9406509399414,15.06981658935547
IT1904A,44.76335,9.05243
IT2067A,43.31777799999998,12.618611
FR31026,43.838333,-0.810833
DEMV004,53.81777499999999,12.064708
NL00564,52.28742799948073,4.766678000000001
ES1806A,"40,2875555560","-3,2210944440"
PT01025,41.23222199999999,-8.713056
SE0050A,59.336439999529425,18.070844
DENI052,52.829429999999995,9.62295
ES1287A,42.795277769999984,-4.84083333
NL00547,52.23508299948047,5.181553
DENW179,51.44876199999999,7.582295000000001
ES1044A,"41,6702800000","-0,8711100000"
FR06007,50.27935999999999,3.97691
ES1490A,"43,1722222200","-2,6358333300"
FR28033,50.48972,2.66642
IT0507A,46.71527999999999,11.65444
ES1610A,"39,5700800000","2,6558300000"
IT2204A,40.324234,15.867364000000002
DEST104,51.83730599999999,11.891412
DEBW038,47.66005599999999,9.485675
CH0028A,46.52201019074757,6.639699793206937
IT1309A,40.928332999999995,9.501667
IT1888A,38.05016199999999,13.11859
DEBE032,52.473192,13.225144000000002
FR35004,45.158745,1.5372219999999999
AT80706,47.41016399946517,9.653713
DENI157,52.427886,10.793683
DEBB029,53.064262,14.285139
PL0682A,53.69462799948801,19.968892000000004
AT60119,47.210369999464845,14.82527777777778
DEBW059,49.63484100000001,9.657919
DEBY012,48.17717499999999,12.829314
DEBY039,48.154534000000005,11.554669
FR21040,49.11638999999999,-1.084722
FR16054,48.074642000000004,7.350667
DEBW023,47.588152,7.633270999999999
FR22019,49.220364,6.925832999999999
DENW030,51.67280899999999,6.629575999999999
DEBW122,47.98819999999999,7.85992
IE0137A,52.50348960000001,-8.5919355
NL00133,50.90305709947474,5.882236
AT60114,47.19249999946483,14.753333
FR25049,49.304869999999994,1.214367
DESL010,49.244246999999994,6.948776
PL0684A,50.02941599947161,18.689527
IT1613A,40.494444,17.263611
FR24038,44.548649999999995,6.067237
ES1244A,43.267500000000005,-2.91833333
GB0617A,51.456169999476984,0.634889
SK0406A,48.93499999946837,22.27361
DEBW027,48.48888699999999,9.20732
FR12004,43.57555800000001,1.418611
IT2010A,40.831388999999994,8.405278
ES2020A,28.456659999999985,-16.271836
DEBY007,48.37657600000001,10.88837
FR01014,48.915,6.058336
DEHE032,50.97002399999999,9.80026
PT03102,39.278332999999996,-9.245556
ES1498A,"43,1308333300","-2,0777777700"
PT03091,38.69749999999999,-9.323333000000002
NL00235,51.435001369476886,4.36028624
FR08026,43.42819999999999,3.6035600000000003
GB0841A,53.5863399994874,-0.6368110000000001
FR12021,43.623615,1.438611
GB1052A,52.98043599948414,-2.111898
DEBW024,48.899232999999995,9.172792
ES1740A,"42,8122200000","-1,6400000000"
FR31041,43.896076,-0.4906170000000001
FI00841,60.22023999953761,24.81133
FR30021,48.62150199999999,6.194922
DESH056,54.616668999999995,9.363674
FR33121,45.67499999999999,6.389722
SE0071A,59.4435349995304,17.922358
DEBW084,48.001511,7.832122
FR14012,49.22416700000001,4.020556
DESN079,51.285356,14.749731
ES1926A,"39,4811111100","-0,4083333300"
ES1502A,42.85472221999999,-2.68055555
DEST105,52.60205599999999,11.850274
FR08252,44.053562,4.697364
FR12042,43.096943,-0.03888900000000001
RO0209A,43.87543487946351,25.931779859999995
ES1246A,"38,9138200000","1,4142600000"
BETR012,50.79663163889573,4.3585388563516805
IT1661A,44.154722,9.918611
ES1713A,"43,2550000000","-2,9022222200"
DENW078,51.30391899999999,6.819967
FR26005,47.30736999999999,5.065881000000001
DEBB075,52.484168000000004,13.123698
DENI071,51.61364999999999,10.42275
FR12044,43.634003,1.3759999999999997
DEHE044,50.383216999999995,8.060998
DEST077,52.127899,11.611464
FR09016,45.60882,0.099722
ES1746A,"42,3410000000","-2,2320000000"
DEHE022,50.05034299999999,8.244949
FR08016,43.591525999999995,3.8868939999999994
DENW002,51.641383,7.331405000000001
FR34028,47.39464,0.704873
DEBB063,52.99875,11.73846
NO0085A,69.67956999965077,18.95402
FR16060,47.594913000000005,7.568175
SE159229,61.00953299954529,14.551964000000003
FR12040,43.556946,1.406389
DEHE134,50.546384,9.680166999999999
DEBY032,50.103135,11.442591000000002
NL00138,50.900316999474725,5.986853
ES1047A,"41,6513900000","-0,9161100000"
DEBW039,48.048656,8.463597
DEBW010,49.300731,8.700103000000002
PT02016,40.20694399999999,-8.410833
FR19061,48.51351,-2.74953
DEBW107,48.50770299999999,9.051178
ES1697A,43.30944443999999,-2.01111111
AT55018,47.15406999946475,13.50508
IE001BP,51.911111,-8.475
IT0865A,41.595278,12.653611
IT0952A,41.88944399999999,12.266389
IT0992A,41.669999999999995,13.674444
IT1848A,45.589999999999996,11.037780000000001
IT2066A,43.358333,12.557222000000001
ES2017A,40.552819474,0.529982528
DEST015,51.651166,12.302866
GB0620A,51.52104999947727,-0.21349200000000002
BG0056A,42.456622,27.420967000000005
GB0646A,52.954729999484016,-1.1464469999999998
FR31007,44.90027599999999,-0.514722
AT60141,47.358888888353974,15.103611111111109
ES1885A,"39,4802777700","-0,3363888800"
ES1889A,40.96083332999999,-5.63972222
IE0131A,53.385636000000005,-6.369934
DENW095,51.936547000000004,7.611581
NO0084A,59.21029999952828,10.945399999999998
DEBB065,52.194225,12.561389
IT1766A,39.71375999999999,16.19397
FR33202,45.916942999999996,6.135556000000001
NL00633,52.13888899948,4.838335999999999
IT1989A,38.10591,15.645239999999998
NL00014,52.359996799481046,4.8088975
LT00012,55.72499999950071,24.36557000000001
DEBE056,52.44769699999999,13.64705
FR21021,49.147224,0.22722200000000004
CH0024A,46.1389868286334,7.148325907075409
FR16057,47.757435,7.347294000000001
FR12026,43.928055,2.146111
FR16066,47.737415000000006,7.309075
DEBY077,49.80469499999999,9.95642
IT1166A,46.40194400000001,13.011111
ES1975A,28.45815999999999,-16.278776
CZ0JKOS,49.57339477539061,15.080278396606447
FR19052,47.99611999999998,-4.09972
CH0013A,47.38680118521878,8.539807299023707
ES1649A,"42,1760000000","-1,7440000000"
FR29439,45.481777,4.429667
AT4S409,48.04944444391076,14.442777777777778
DEBY088,48.021657,12.538174000000001
FR33305,46.211666,5.226389
ES1494A,43.32277777000001,-1.96027777
SE135019,56.177290999503875,14.857318000000001
AT52000,47.68305559946562,13.099999999999998
FR08714,42.6958,2.8997
DEBY035,47.55747299999999,9.688869
ES1662A,"42,3083300000","-1,8083300000"
IT1243A,40.71027999999999,8.55139
FR12039,43.56157999999999,1.39326
NO0113A,68.43539699963341,17.424891000000002
FR31016,43.47972,-1.488056
FR23152,46.66069999999999,-1.436831
ES1643A,41.76666666,-2.46666666
DEHE043,49.825165,8.516798
IS0006A,64.13886099957908,-21.873411
FR23182,47.971066,0.22142200000000004
IT1886A,44.11013,9.815833
FR34025,47.419079999999994,0.6829409999999999
ES1968A,38.35111111,-0.5138888800000001
FR05084,49.493332,0.571853
DEST090,51.321364,12.032141000000001
FR06133,50.09225,3.85003
DEBB066,51.897598,14.057064
ES1160A,42.35083,-3.6755600000000004
GB0884A,51.462838999477015,-2.584482
GB1027A,53.37862199948627,-1.478096
DETH020,50.979455,11.037924
CH0054A,46.96308080029106,7.462520660849053
PL0685A,49.35444699946952,20.894360999999996
CH0010A,47.37761656002819,8.530410921151818
DESL012,49.233464,6.987601
FR01016,48.88638699999999,6.093611
ES1497A,"43,2675000000","-1,9775000000"
IT2205A,40.315619,15.9548
FR09404,46.58389,0.345556
DENW071,51.249210999999995,6.732383
ES1602A,"42,4640000000","-2,4280000000"
NO0116A,62.47062199956042,6.1535009999999986
FR23238,47.19415,-1.5816778
SE0113A,57.72078899951563,12.944741000000002
DEHE001,49.872303,8.664619
LT00044,54.88361358949514,23.8358345
DESN059,51.31790500000001,12.297411
FR01015,48.884724,6.051392
PT01034,41.21805599999999,-8.632222
DENW080,51.183773,7.052634
FR08614,43.834403999999985,4.374219
FR23078,47.05444299999999,-0.886111
AT51066,47.80555559946586,13.043333
DEHE045,49.67250700000001,9.001981
LV0022A,57.40399699951309,21.590316999999995
DEBY068,50.048396999999994,10.232076
FR03069,43.11973599999999,6.131319
DETH095,51.207944000000005,10.450997
DETH009,50.87731699999999,12.07471
ES0007R,37.23721999999999,-3.53417
IT0863A,42.42194,12.10917
IT0948A,43.76528,11.249170000000001
IT1902A,43.066939999999995,12.46806
IT2032A,43.472779999999986,11.141939999999998
IT2064A,43.27388899999998,12.611667000000002
IT2158A,43.908055999999995,12.401667000000002
SE0056A,55.87742899950177,12.833638
ES1802A,"40,9090194440","-3,4679027780"
IT1796A,43.335559999999994,13.67472
AT81919,47.2394449994649,9.597696
IT1609A,40.52110999999999,17.20417
IT0611A,37.182373999999996,15.128831
IT0618A,37.2184,15.2205
GB0995A,52.61419299948229,1.301976
FR09008,46.135155000000005,-1.117042
FR16017,48.919357,8.158458
DESN001,50.570871999999994,12.997278000000001
FR03067,43.39873,6.075611
FR09301,46.824367999999986,-0.135461
CZ0KCHM,50.06586074829101,12.363442420959474
FR23120,47.468513,-0.556053
DK0045A,55.70027923950055,12.56140041
AT80807,47.410032221687366,9.743440833333333
ES1598A,43.21305555,-3.13444444
TR342141,41.08772999946796,28.982769999999995
DEBW029,48.847917,10.096292
NL00437,51.787498469478415,4.4508414300000005
PL0690A,52.6515609994825,19.051886
DENI041,52.17017,9.06255
FR21060,49.117194999999995,-0.169666
FR23239,47.185919999999996,-1.5914972
DEBW009,49.419528,8.6767
FR25045,49.916363,0.9571779999999999
DESL003,49.357861,6.73354
LU0105A,49.72225999947062,6.30533
DEBW046,48.08988599999999,9.800325
FR23123,48.06943,-0.7676919999999999
NO0102A,63.35759999957015,10.3719
IT1997A,38.190608,15.249112
IT2093A,38.664579999999994,16.08024
DEST002,52.268354,11.864763
IT2094A,38.39092,16.23452
GB0584A,53.803779999488626,-1.5464720000000003
AT60145,47.44583333279855,15.290320000000003
IT0852A,44.42555999999998,8.82611
DEBW076,48.77307199999999,8.220214
FR14022,48.962223,4.36
IT2130A,45.84298999999999,13.54306
FR32001,46.78230999999999,4.847322
AT60036,47.067011110575756,15.493688888888888
DETH018,51.49719499999999,10.791404
FR29428,45.422077,4.412831
NL00703,52.400001529481244,4.730000020000001
FR09003,46.162556,-1.153603
DENI011,52.22693999999999,10.473639999999998
DERP019,49.44599999999999,7.7673
DENI059,53.83017,8.80122
FR35019,45.87582999999999,0.823889
BETN067,50.61227752853234,5.992752719187048
FR32006,46.31617399999999,4.839993999999999
FR23177,47.78773,-0.444044
AT72110,47.262619399464924,11.3923611
GB0580A,51.481779999477084,-3.1762500000000005
FR04158,49.06308699999999,1.8663809999999998
AT0ENK1,48.39171999946705,13.671140000000001
DEBW112,48.645608,8.904442
DEBW073,47.81901899999998,7.567969000000001
IT1585A,40.62787699999999,15.796423
DETH036,50.65586100000001,12.205199
EE0021A,58.370555999521,26.734722000000005
IT1898A,38.012365,12.546894
PT01041,41.549722,-8.405833
FR12030,43.587219999999995,1.443889
DEST044,51.896981999999994,11.057442
AT51200,47.81722222168809,13.030833333333334
DENI038,52.25533999999999,8.05286
FR31013,43.310832999999995,-0.391111
FR23110,47.26411999999999,-2.249858
ES1834A,39.98888888,-0.02611111
CZ0UVAL,50.97500991821289,14.51298999786377
HU0040A,47.6719439994656,16.838894000000003
IT1856A,42.36417,13.38306
IT2109A,42.551944,12.419721999999998
IT2183A,43.56889999999999,10.332700000000003
IT2250A,42.102159999999984,11.784360000000001
IT2251A,42.0989,11.81769
ES1913A,38.45166666,-1.06472222
FR14042,48.645835999999996,4.966111
DERP043,50.275108,7.652115000000001
DENI054,52.36292000000001,9.706120000000002
IT2028A,38.10495,15.63879
ES1234A,43.33527777,-8.47194444
DEHE011,50.135769999999994,8.92157
AT4S407,48.00083333279956,13.667499999999997
DENW006,51.592206,7.569838
FR30019,48.17278000000001,6.4528110000000005
SE36245,60.67154899954196,17.147120000000005
FR21001,49.19221999999999,-0.391183
GB1018A,52.294883999480746,-1.542911
GB0660A,53.484809999486835,-2.334139
AT72821,47.34877399946505,11.692027999999999
CH0060A,47.50817955603166,8.72035070482605
ES1093A,"39,7899500000","3,0741300000"
NL00929,52.8766632094836,6.933333400000002
FR26035,47.137229999999995,4.950573
FR07009,45.772167,3.0875
DETH083,50.977462,11.326069999999998
FR01019,49.36861,6.160831000000001
IT2202A,40.28839099999999,15.89143
ES1938A,"40,4397222200","-3,6902777700"
DEBW156,48.22915,8.39062
GB0928A,53.23172199948547,-1.4569440000000002
DENW068,51.570662000000006,8.148061
DENI070,52.15368999999999,10.45591
FR34046,48.7297,1.358463
DESH008,54.09322999999999,10.240596
DEBY089,48.173194,11.648036
FR30029,48.19360999999999,5.937222
FR33232,45.90722300000001,6.845833
IT1601A,41.66528,15.945
ES1442A,"43,0641666600","-2,4900000000"
DENI031,53.596169999999994,8.09059
FR82060,47.61999999999999,6.157611
GB0583A,54.56929699949318,-1.2208740000000002
ES1671A,"39,7080555500","-0,8319444400"
DENW042,51.337669000000005,6.640242000000001
FR33111,45.274722999999994,6.349722
AT30502,48.87861109946824,15.04666667
GB0996A,54.35372799949186,-6.654558
DESN017,50.91630000000001,13.346826
AT72315,47.216947199464855,10.735716699999996
FI00465,63.09514999956724,21.618320000000004
DENW079,51.028878999999996,7.005063
FR07039,45.774727,3.062978
FR07054,45.039,3.8870010000000006
NO0114A,59.91809999953477,10.583899999999998
FR25039,49.02134,1.148319
DEUB001,54.924966999999995,8.308208
NO0072A,59.919749999534794,10.689729999999999
NO0011A,59.93232999953489,10.724470000000002
DENW029,51.40300499999999,7.208572000000001
DERP060,49.191995999999996,7.614573000000001
SE0093A,56.67205799950749,12.863374
BETN093,50.27447751134895,5.2351686547741
NL00446,52.03972243947956,4.36056376
FR12053,43.61055799999999,2.23
DEHE046,51.430896999999995,8.928171
FR21037,49.646950000000004,-1.59342
FR19014,48.39746,-4.48871
ES0761A,42.71555554999998,-5.6388888800000005
FR41002,42.697918,9.446418999999999
NL00818,52.65500258948249,6.018069740000001
DETH041,50.93351299999999,11.597062
FR30027,48.56544499999999,6.129578000000001
DETH093,50.98254399999999,11.3204
DEST011,51.83938199999999,10.790143
GB0918A,53.96751299948957,-1.0865139999999998
BETN121,49.87712849172962,5.202387466800059
GB0921A,51.638093999477746,-2.6787309999999995
FR34030,47.07504300000001,2.4071830000000003
IT1795A,43.28499999999998,13.428610000000003
IT1549A,44.518609999999995,8.87389
DEUB030,53.141303,13.031662
ES1349A,"43,1444444400","-2,9633333300"
HR0015A,45.29120277777778,13.749777777777776
DENI060,52.95702,11.16705
NL00617,52.42321099948136,5.593378
DEBY099,48.32601300000001,10.903051
CH0005A,47.40291603016173,8.61339728709878
DENW053,51.019344999999994,6.884636
ES2064A,"41,6591700000","-0,9068000000"
ES2029A,40.664719999999996,-4.70083
GB1068A,53.45182599948666,-2.742134
ES2005A,42.9536,-9.1861
NL00549,52.25736099948056,5.235903
FR07004,45.79728,3.113833
FR29424,45.420089999999995,4.395422
FR31021,43.37611,-0.536944
FR01005,49.324721999999994,6.076108
DENW114,51.277647,7.231895
ES0008R,43.43916999999999,-4.8500000000000005
ES1182A,38.966666659999994,-0.18999999999999997
ES1623A,38.70638888,-0.46694443999999996
IT1557A,43.51999999999999,10.321667
IT2113A,42.73722199999999,12.136667000000001
CH0057A,47.42710944448776,9.374009821315619
NO0075A,61.12086999954639,10.46563
AT2WO35,46.70833299946418,14.891667
FR07057,46.561974,3.3406389000000005
DEST028,51.05455799999999,12.141321999999999
LU0106A,49.65896999947043,6.130239999999999
FR26016,48.200436,3.2773
GB1040A,53.55902899948726,-2.2937720000000006
FR21019,49.15167,-0.352778
FR30033,49.06582999999999,5.785556
FR07045,45.545419999999986,3.248247
AT4S245,47.97413888946616,13.6150463
CH0051A,46.1625727389095,6.005183775421954
FR33302,46.072224,5.820833
FR09019,46.32958599999999,-0.45888899999999994
IT0508A,46.79734,11.94403
DETH005,50.651182,11.368875
CZ0ESVR,49.735084533691406,16.034196853637695
FR26014,47.325745,5.041056
FR38024,-21.213211000000005,55.302845000000005
SE0001A,55.60638799949989,13.001963999999997
CH0022A,47.067691158478866,8.30067577039109
AT82708,47.15648299946478,9.822944
FR38023,-21.331703,55.47894999999999
NL00644,51.97463999947926,4.923429999999999
FR21031,48.445553,0.110833
FR07051,45.769000000000005,3.155
FR09017,45.694725,-0.323361
AT32604,48.045111110577416,14.77227777777778
NL00444,52.29805373948076,4.51028633
IT2039A,44.35166699999998,9.22261
DENI063,53.524179999999994,9.68503
DENI020,52.44081,10.816380000000002
DENI058,53.715300000000006,7.213980000000001
IT1440A,37.09397299999999,15.208712
GB1067A,52.476089999481616,-1.875024
DEUB028,54.436985,12.721938
FR41004,42.535824,9.475978
AT60194,47.604722221687716,15.67305555555556
ES1604A,"39,5633200000","2,6205500000"
GB0956A,54.51666699949284,-1.358547
DETH011,50.98775799999999,12.437621
NO0118A,59.13353999952761,9.621900000000002
ES1039A,"43,3558300000","-4,0636100000"
FR09103,45.647415,0.167167
FR19033,47.64891999999998,-2.76399
FR31032,44.19222299999999,0.623889
CH0008A,47.54111837024127,7.5832811844932415
FR82006,47.24739999999999,6.015419
BETN100,50.09568343459073,4.594762762155871
FR31014,43.307776999999994,-0.322778
DENI028,51.50758,10.23854
NO0095A,59.93254999953489,10.66984
NO0110A,59.27377543952886,11.08919017
ES1831A,"38,9349200000","1,4318100000"
FI00455,60.96703999954487,25.65489
FR35002,45.88999999999999,0.9
FR29423,46.041109999999996,4.074656
NO0101A,59.94102999953499,10.798030000000002
DENW094,50.754704000000004,6.093923
FR04181,48.63372999999999,1.8305289999999999
IT0908A,46.470278,10.3725
FR23107,47.252777,-1.5733330000000003
ES1747A,"42,8269400000","-1,6494400000"
FR01022,49.131115,6.207225000000001
NO0073A,59.9229499995348,10.765730000000001
CZ0MJES,50.24224090576171,17.1901798248291
ES1960A,43.491699999999994,-8.2522
ES1501A,"43,1800000000","-2,2680555500"
BETN132,49.71928118828181,5.630397740609139
FR23068,47.24747,-1.9366189999999999
FR30020,48.775859999999994,5.162789
ES0001R,39.54693999999999,-4.35056
ES0006R,39.87528,4.31639
ES1417A,42.13611,-0.40389
ES1421A,40.33639,-1.10667
CZ0USNZ,50.78944396972657,14.086798667907715
IT0063A,42.93916699999999,10.534166999999998
IT1790A,46.162499999999994,12.360833
IT1860A,42.73971999999999,12.737220000000002
